317,Kiss Me,Ed Sheeran,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
155,Teardrops On My Guitar,Taylor Swift,novice, Bb, 3rd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
157,7 Years,Lukas Graham,novice, Gm, 3rd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
158,It Will Rain,Bruno Mars,novice, C, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
593,Blackbird,The Beatles,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
698,Safe And Sound,Taylor Swift,intermediate,Db, 7th fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
163,First Day Of My Life,Bright Eyes,novice, C, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
511,Fast Car,Tracy Chapman,intermediate,Db, 2nd fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
489,Yellow,Coldplay,novice, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
774,The Sound Of Silence,Simon & Garfunkel,intermediate, Ebm, 6th fret,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
169,Chandelier,Sia,novice, F, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
170,I Knew You Were Trouble,Taylor Swift,novice,Db, 4th fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
171,Little Things,One Direction,novice, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
226,Californication,Red Hot Chili Peppers,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
186,The Lazy Song,Bruno Mars,intermediate, B, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
175,Too Good At Goodbyes,Sam Smith,novice, Dm, 5th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
176,Baby,Justin Bieber,intermediate,Db, 2nd fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
177,Blank Space,Taylor Swift,intermediate, F, 3rd fret,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
178,Dont Stop Believin,Journey,novice, E,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
179,I Dont Want To Miss A Thing,Aerosmith,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
180,Need You Now,Lady A (Lady Antebellum),novice, F, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
748,Give Me Love,Ed Sheeran,intermediate, Am, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
183,Pompeii,Bastille,novice, F#m, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
184,Numb,Linkin Park,intermediate, F#m, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
594,Payphone,Maroon 5,intermediate,Db, 4th fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
771,Here Comes The Sun,The Beatles,intermediate, A, 7th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
767,You And Me,Lifehouse,novice,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
192,Ring Of Fire,Johnny Cash,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
193,Lost Stars,Adam Levine,intermediate, F,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
194,Take Me To Church Acoustic,Hozier,novice, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
195,Aint No Sunshine,Bill Withers,intermediate, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
198,Purple Haze,Jimi Hendrix,intermediate, Ebm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
199,Where Is My Mind,Pixies,intermediate, E,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
201,Havana,Camila Cabello,novice, Em, 3rd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
202,I Will Wait,Mumford & Sons,novice, Db, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
203,Over The Rainbow What A Wonderful World,Israel Kamakawiwo'ole,intermediate,Db, 5th fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
204,Call Me Maybe,Carly Rae Jepsen,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
205,Back To December,Taylor Swift,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
206,Space Oddity,David Bowie,intermediate, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
631,Come As You Are,Nirvana,intermediate,Db,No Capo, D G C F A ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
210,Like Im Gonna Lose You,Meghan Trainor,novice, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
247,Back In Black,AC/DC,intermediate, E,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
212,With Or Without You,U2,intermediate, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
213,Everything Has Changed,Taylor Swift,novice, D, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
214,One Call Away,Charlie Puth,intermediate, Db, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
215,Im Yours Acoustic,Jason Mraz,intermediate,Db, 2nd fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
216,Lego House,Ed Sheeran,novice, B, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
218,Cant Stop,Red Hot Chili Peppers,intermediate, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
219,A Horse With No Name,America,intermediate, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
221,Happier,Ed Sheeran,novice, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
222,Dancing On My Own,Calum Scott,novice, C, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
251,Count On Me,Bruno Mars,novice, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
224,Cant Take My Eyes Off You,Joseph Vincent,intermediate, Db, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
225,Castle On The Hill,Ed Sheeran,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
227,House Of The Rising Sun Intro,The Animals,intermediate, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
230,Wicked Game,Chris Isaak,intermediate, Bm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
231,Super Mario Brothers Theme,Misc Computer Games,intermediate, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
341,A Thousand Years,Christina Perri,intermediate, G, 3rd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
233,Three Little Birds,Bob Marley,intermediate, A,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
234,The Unforgiven,Metallica,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
236,Thunderstruck,AC/DC,intermediate, B,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
237,Every Rose Has Its Thorn,Poison,intermediate, G,No Capo, Eb Ab Db Gb Bb Eb,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
441,The Climb,Miley Cyrus,intermediate, D, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
242,Across The Universe,The Beatles,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
243,Jealous,Labrinth,intermediate, C, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
244,We Are Never Ever Getting Back Together,Taylor Swift,novice, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
245,Torn,Natalie Imbruglia,intermediate, F,No Capo, E A D G B E,Left Of The Middle,0.575,0.8859999999999999,5,0.0647,0.00018700000000000002,0.609,96.309,244667,1997,No Lyrics
246,Surat Cinta Untuk Starla,Virgoun,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
783,Despacito,Luis Fonsi,intermediate, Abm, 7th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
249,Where Did You Sleep Last Night Acoustic,Nirvana,intermediate, E,No Capo, Eb Ab Db Gb Bb Eb,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
250,How Great Is Our God,Chris Tomlin,intermediate, A, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
550,Sultans Of Swing,Dire Straits,novice, Dm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
255,Scar Tissue,Red Hot Chili Peppers,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
256,Mr Brightside,The Killers,intermediate, C#, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
257,Bad Moon Rising,Creedence Clearwater Revival,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
258,Grow Old With You,Adam Sandler,intermediate, A,No Capo,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
259,Hanya Rindu,Andmesh Kamaleng,novice, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
260,Johnny B Goode,Chuck Berry,intermediate, Bb,No Capo,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
262,Jingle Bells,Misc Christmas,novice, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
264,Heart Shaped Box,Nirvana,intermediate, Ab,No Capo, Db Ab Db Gb Bb Eb,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
265,What Makes You Beautiful,One Direction,novice, E,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
266,Seek And Destroy,Metallica,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
267,Mr Jones,Counting Crows,intermediate, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
268,Menghitung Hari 2 Acoustic,Anda,intermediate, Dm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
270,Have Yourself A Merry Little Christmas,Judy Garland,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,"Have yourself a merry little Christmas
Let your heart be light
Next year all our troubles will be out of sight
Have yourself a merry little Christmas
Make the yuletide gay
Next year all our troubles will be miles away

Once again as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Will be near to us once more

Someday soon we all will be together
If the fates allow
Until then we'll have to muddle through somehow
So have yourself a merry little Christmas now"
271,Fireflies,Owl City,intermediate,Db,No Capo,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
272,Wherever You Will Go,The Calling,intermediate, D, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
273,A Star Is Born - Always Remember Us This Way,Misc Soundtrack,novice, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
276,Harana,Parokya ni Edgar,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
278,Beat It,Michael Jackson,intermediate, Em,No Capo, Eb Ab Db Gb Bb Eb,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
280,Summer Of 69,Bryan Adams,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
281,Save Tonight,Eagle-Eye Cherry,intermediate, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
282,Night Changes,One Direction,novice, Ab, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
283,Summertime Sadness,Lana Del Rey,intermediate, F, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
284,Africa,Toto,intermediate, B,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
285,Faded,Alan Walker,intermediate, Am, 6th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
286,Last Christmas,Wham!,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
288,Apologize,OneRepublic,novice, Cm, 3rd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
609,Paint It Black,The Rolling Stones,novice, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
290,All I Ask,Adele,intermediate, C, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
291,Sorry,Justin Bieber,novice, F, 3rd fret,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
292,High Hopes,Kodaline,intermediate, C, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
293,Amazing Grace,Misc Praise Songs,intermediate, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
294,Falling Slowly,Glen Hansard,novice, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
308,Set Fire To The Rain,Adele,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
298,While My Guitar Gently Weeps,The Beatles,intermediate, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
299,Leaving On A Jet Plane,John Denver,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
300,Back To Black,Amy Winehouse,intermediate, Dm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
820,If I Die Young,The Band Perry,novice,Db, 2nd fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
302,Little Wing,Jimi Hendrix,intermediate, Ebm,No Capo,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
303,Clocks,Coldplay,intermediate, Fm, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
306,Roar,Katy Perry,novice,Db, 3rd fre, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
309,One Acoustic,U2,intermediate,Db,No Capo, Eb Ab Db Gb Bb E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
310,Talking To The Moon,Bruno Mars,novice, C, 4th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
666,Aladdin - A Whole New World,Misc Cartoons,intermediate, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
312,Stolen Dance,Milky Chance,novice, G#m,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
313,Hotel California Solo,Eagles,intermediate, Bm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
314,Supermarket Flowers,Ed Sheeran,novice, C, 6th fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
315,Our Song,Taylor Swift,novice, Bm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
319,Treat You Better,Shawn Mendes,intermediate, Bbm, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
320,You Raise Me Up,Josh Groban,intermediate, Eb, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
378,Home,Edward Sharpe and the Magnetic Zeros,novice, Bm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
640,Best Part,Daniel Caesar,novice, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
325,Crazy Little Thing Called Love,Queen,intermediate, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
326,Ocean Eyes,Billie Eilish,novice, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
327,If It Means A Lot To You,A Day to Remember,intermediate,Db,No Capo, D G C F A ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
329,Fifteen,Taylor Swift,intermediate,Db,No Capo,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
705,The Man Who Sold The World,Nirvana,intermediate, A,No Capo, Eb Ab Db Gb Bb Eb,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
331,Folsom Prison Blues,Johnny Cash,novice, E, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
807,I Wont Give Up,Jason Mraz,intermediate,Db, 2nd fre,E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
334,Wind Of Change,Scorpions,intermediate, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
335,If I Aint Got You,Alicia Keys,novice, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
336,Chop Suey,System of a Down,intermediate,Db,No Capo, C G C F A ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
625,Take Me To Church,Hozier,intermediate, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
338,Lost Boy Acoustic,Ruth B.,novice, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
339,Times Like These Acoustic,Foo Fighters,intermediate, Em,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
361,The Cave,Mumford & Sons,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
344,Crazy,Gnarls Barkley,novice, Cm, 3rd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
345,Celengan Rindu,Fiersa Besari,intermediate, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
346,Torete,Moonstar88,intermediate, D,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
347,Sex On Fire,Kings of Leon,novice,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
348,Sittin On The Dock Of The Bay,Otis Redding,novice, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
349,Paradise,Coldplay,intermediate, Bb,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
350,The Greatest Showman - A Million Dreams,Misc Soundtrack,intermediate, G,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
351,Firework,Katy Perry,novice, Ab, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
353,Youre Still The One,Shania Twain,novice, Eb, 1st fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
354,Akad,Payung Teduh,novice, Em, 2nd fret, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
355,Billionaire,Travie McCoy,intermediate, A,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
356,Für Elise,Ludwig van Beethoven,intermediate, Am,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
357,Gravity,John Mayer,intermediate, C,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
530,Comfortably Numb,Pink Floyd,intermediate, Bm,No Capo, E A D G B E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
835,Dont Cry,Guns N' Roses,novice,Db,No Capo, Eb Ab Db Gb Bb E,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
360,Kryptonite,3 Doors Down,intermediate,Db,No Capo, E A D G B ,No Album info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Duration info,No Year info,No Lyrics info
